_id,civility,howWeMet,mailing,sms,createdAt,updatedAt,cgu_accepted.cgu_last_version_accepted,cgu_accepted.accepted_when,validatedEmail,companyOrSchool,lastConnection,company.type,company.tvaNumber,email
6486d7950f428d0ac2be0c0a,male,association partenaire,FAUX,FAUX,2023-06-12 00:00:00,1686840365827.0,VRAI,2023-06-12,VRAI,inconnu,2023-06-13,INCONNU,Pas de TVA,
64857c230f428d0ac2be0a31,male,autre,VRAI,FAUX,2023-06-11 00:00:00,1686471274526.0,VRAI,2023-06-11,VRAI,inconnu,2023-06-11,INCONNU,Pas de TVA,
6484b6940f428d0ac2be099b,female,recherche web,FAUX,FAUX,2023-06-10 00:00:00,1686419092754.0,VRAI,2023-06-10,VRAI,inconnu,,INCONNU,Pas de TVA,
648467d80f428d0ac2be091d,male,parrainage,FAUX,FAUX,2023-06-10 00:00:00,1692442276160.0,VRAI,2023-06-10,VRAI,inconnu,2023-08-19,SARL,Pas de TVA,
648455ec0f428d0ac2be08ed,male,entreprise partenaire,FAUX,VRAI,2023-06-10 00:00:00,1688981669431.0,VRAI,2023-06-10,VRAI,inconnu,2023-07-10,INCONNU,Pas de TVA,
648353480f428d0ac2be0749,female,bouche à oreille,FAUX,VRAI,2023-06-09 00:00:00,1686658332871.0,VRAI,2023-06-09,VRAI,inconnu,2023-06-13,INCONNU,Pas de TVA,
64832fbc0f428d0ac2be06ee,male,autre,FAUX,FAUX,2023-06-09 00:00:00,1686319036383.0,VRAI,2023-06-09,VRAI,school,,INCONNU,Pas de TVA,
6482f4d0dc1d565aa601967d,male,autre,FAUX,FAUX,2023-06-09 00:00:00,1700148462112.0,VRAI,2023-06-09,VRAI,inconnu,2023-11-16,MICRO,Pas de TVA,
6482d1fe0a45f03a65e01134,male,non renseigné,FAUX,FAUX,2023-06-09 00:00:00,1686295038340.0,VRAI,2023-06-09,VRAI,inconnu,,INCONNU,Pas de TVA,
6481d9a50a45f03a65e00fb4,female,autre,FAUX,FAUX,2023-06-08 00:00:00,1686231673958.0,VRAI,2023-06-08,VRAI,school,,INCONNU,0.0,
6481c45c0a45f03a65e00f89,male,autre,VRAI,FAUX,2023-06-08 00:00:00,1686226012490.0,VRAI,2023-06-08,Inconnu,company,,INCONNU,Pas de TVA,
6481ade00a45f03a65e00f3a,male,bouche à oreille,VRAI,FAUX,2023-06-08 00:00:00,1686640815750.0,VRAI,2023-06-08,VRAI,school,2023-06-13,SARL,0.0,
6480931a0a45f03a65e00c6e,male,bouche à oreille,VRAI,VRAI,2023-06-07 00:00:00,1686336288468.0,VRAI,2023-06-07,VRAI,inconnu,2023-06-09,INCONNU,Pas de TVA,
647f635b0a45f03a65e009a5,male,autre,VRAI,FAUX,2023-06-06 00:00:00,1690967250072.0,VRAI,2023-06-06,VRAI,company,2023-08-02,SAS,0.0,
647f4a400a45f03a65e00955,female,bouche à oreille,FAUX,FAUX,2023-06-06 00:00:00,1689242965058.0,VRAI,2023-06-06,VRAI,inconnu,2023-07-13,INCONNU,Pas de TVA,
647f085c0a45f03a65e008c1,female,entreprise partenaire,VRAI,FAUX,2023-06-06 00:00:00,1699969132305.0,VRAI,2023-06-06,VRAI,school,2023-11-14,SARL,20.0,
647eff740a45f03a65e008b1,male,autre,FAUX,FAUX,2023-06-06 00:00:00,1688743904331.0,VRAI,2023-06-06,VRAI,inconnu,2023-07-07,SASU,Pas de TVA,
647ed53e0a45f03a65e0077f,female,autre,FAUX,FAUX,2023-06-06 00:00:00,1686151831667.0,VRAI,2023-06-06,VRAI,company,,EI,2.1,
647ddfb20a45f03a65e005e4,female,bouche à oreille,FAUX,FAUX,2023-06-05 00:00:00,1686868274163.0,VRAI,2023-06-05,VRAI,inconnu,,INCONNU,Pas de TVA,
647dd4cf0a45f03a65e005c8,male,autre,FAUX,FAUX,2023-06-05 00:00:00,1699344355754.0,VRAI,2023-06-05,VRAI,inconnu,2023-06-12,INCONNU,Pas de TVA,
647dab690a45f03a65e0057e,female,recherche web,FAUX,FAUX,2023-06-05 00:00:00,1685957868440.0,VRAI,2023-06-05,VRAI,inconnu,,INCONNU,Pas de TVA,
647d80060a45f03a65e00528,male,bouche à oreille,FAUX,FAUX,2023-06-05 00:00:00,1686143108841.0,VRAI,2023-06-05,VRAI,inconnu,2023-06-07,EI,Pas de TVA,
647cd8850a45f03a65e004ab,female,bouche à oreille,VRAI,VRAI,2023-06-04 00:00:00,1685903493432.0,VRAI,2023-06-04,VRAI,inconnu,,INCONNU,Pas de TVA,
647a3f520a45f03a65e00171,female,bouche à oreille,FAUX,FAUX,2023-06-02 00:00:00,1685733201936.0,VRAI,2023-06-02,Inconnu,inconnu,,INCONNU,Pas de TVA,
647a3c620a45f03a65e0016d,male,autre,FAUX,FAUX,2023-06-02 00:00:00,1690751422103.0,VRAI,2023-06-02,VRAI,inconnu,2023-07-30,INCONNU,Pas de TVA,
647a090b0a45f03a65e00100,male,autre,FAUX,VRAI,2023-06-02 00:00:00,1696570809229.0,VRAI,2023-06-02,VRAI,inconnu,2023-10-06,INCONNU,Pas de TVA,
6479eca50a45f03a65e00056,male,non renseigné,FAUX,FAUX,2023-06-02 00:00:00,1685712037866.0,VRAI,2023-06-02,VRAI,inconnu,,INCONNU,Pas de TVA,
6479e1c70a45f03a65e00030,male,autre,FAUX,FAUX,2023-06-02 00:00:00,1693492842915.0,VRAI,2023-06-02,VRAI,inconnu,2023-08-31,INCONNU,Pas de TVA,
6479b7469604a319f621a0ab,female,bouche à oreille,FAUX,VRAI,2023-06-02 00:00:00,1698398368469.0,VRAI,2023-06-02,VRAI,inconnu,2023-10-27,EI,Pas de TVA,
6479a9059604a319f621a06b,male,autre,FAUX,FAUX,2023-06-02 00:00:00,1688983113857.0,VRAI,2023-06-02,VRAI,inconnu,2023-07-10,INCONNU,Pas de TVA,
6478abcc9604a319f6219e10,male,recherche web,FAUX,FAUX,2023-06-01 00:00:00,1685630648137.0,VRAI,2023-06-01,VRAI,inconnu,,INCONNU,Pas de TVA,
647617c5445e3d50d9d0ffd2,male,recherche web,FAUX,FAUX,2023-05-30 00:00:00,1685460990523.0,VRAI,2023-05-30,VRAI,inconnu,2023-05-30,INCONNU,Pas de TVA,
6475fb4f8bf9c937a0e1274a,female,parrainage,FAUX,FAUX,2023-05-30 00:00:00,1685453854837.0,VRAI,2023-05-30,VRAI,inconnu,,INCONNU,Pas de TVA,
6474d5398bf9c937a0e125df,female,bouche à oreille,VRAI,VRAI,2023-05-29 00:00:00,1685378361094.0,VRAI,2023-05-29,VRAI,inconnu,,INCONNU,Pas de TVA,
6474b2628bf9c937a0e12597,female,recherche web,VRAI,VRAI,2023-05-29 00:00:00,1685369521370.0,VRAI,2023-05-29,VRAI,inconnu,,INCONNU,Pas de TVA,
64749d588bf9c937a0e12583,female,autre,VRAI,VRAI,2023-05-29 00:00:00,1694006807690.0,VRAI,2023-05-29,VRAI,inconnu,2023-09-06,INCONNU,Pas de TVA,
6474627a8bf9c937a0e1254a,male,bouche à oreille,VRAI,FAUX,2023-05-29 00:00:00,1685348986117.0,VRAI,2023-05-29,VRAI,inconnu,,INCONNU,Pas de TVA,
6470d8268bf9c937a0e1226c,female,autre,FAUX,FAUX,2023-05-26 00:00:00,1685706625862.0,VRAI,2023-05-26,VRAI,inconnu,2023-06-02,INCONNU,Pas de TVA,
6470c6a28bf9c937a0e12259,female,association partenaire,FAUX,FAUX,2023-05-26 00:00:00,1688651235890.0,VRAI,2023-05-26,VRAI,inconnu,2023-07-06,INCONNU,Pas de TVA,
647085cede81f4250f63589e,female,bouche à oreille,FAUX,FAUX,2023-05-26 00:00:00,1685696074956.0,VRAI,2023-05-26,VRAI,inconnu,2023-06-02,INCONNU,Pas de TVA,
647075edde81f4250f635882,female,association partenaire,VRAI,VRAI,2023-05-26 00:00:00,1701169952228.0,VRAI,2023-05-26,VRAI,inconnu,2023-10-20,SASU,Pas de TVA,
646fde13de81f4250f6357c0,male,autre,FAUX,FAUX,2023-05-26 00:00:00,1699377861511.0,VRAI,2023-05-25,VRAI,inconnu,2023-11-07,INCONNU,Pas de TVA,
646f7962de81f4250f63570a,female,autre,FAUX,FAUX,2023-05-25 00:00:00,1685203618559.0,VRAI,2023-05-25,VRAI,company,,SASU,20.0,
646f62b3de81f4250f6356de,female,autre,FAUX,FAUX,2023-05-25 00:00:00,1686726366205.0,VRAI,2023-05-25,VRAI,school,2023-06-14,ASSO,0.0,
646f59dade81f4250f6356c7,female,entreprise partenaire,FAUX,FAUX,2023-05-25 00:00:00,1686056963152.0,VRAI,2023-05-25,VRAI,inconnu,2023-06-06,INCONNU,Pas de TVA,
646f07b6de81f4250f63561f,female,bouche à oreille,FAUX,FAUX,2023-05-25 00:00:00,1686054843644.0,VRAI,2023-05-25,VRAI,inconnu,2023-06-06,INCONNU,Pas de TVA,
646de63fde81f4250f6354e3,male,association partenaire,VRAI,VRAI,2023-05-24 00:00:00,1684935371455.0,VRAI,2023-05-24,VRAI,inconnu,2023-05-24,INCONNU,Pas de TVA,
646ca3e5de81f4250f635335,female,autre,FAUX,VRAI,2023-05-23 00:00:00,1684841445223.0,VRAI,2023-05-23,VRAI,inconnu,,INCONNU,Pas de TVA,
646c9534de81f4250f63531d,male,non renseigné,VRAI,VRAI,2023-05-23 00:00:00,1684837684573.0,VRAI,2023-05-23,VRAI,inconnu,,INCONNU,Pas de TVA,
646c71d6de81f4250f635304,male,non renseigné,FAUX,FAUX,2023-05-23 00:00:00,1701101131419.0,VRAI,2023-05-23,VRAI,inconnu,2023-11-24,MICRO,Pas de TVA,
646bbc907818b449e7ace4af,female,bouche à oreille,VRAI,VRAI,2023-05-22 00:00:00,1684782419943.0,VRAI,2023-05-22,VRAI,inconnu,2023-05-22,INCONNU,Pas de TVA,
646b80357818b449e7ace48e,male,bouche à oreille,FAUX,FAUX,2023-05-22 00:00:00,1685451221070.0,VRAI,2023-05-22,VRAI,inconnu,2023-05-30,EI,Pas de TVA,
646b68807818b449e7ace454,female,bouche à oreille,FAUX,FAUX,2023-05-22 00:00:00,1687356124976.0,VRAI,2023-05-22,VRAI,inconnu,2023-06-19,INCONNU,Pas de TVA,
646a19ef7818b449e7ace246,male,recherche web,FAUX,VRAI,2023-05-21 00:00:00,1684675054996.0,VRAI,2023-05-21,VRAI,inconnu,,INCONNU,Pas de TVA,
6469f0477818b449e7ace229,male,recherche web,FAUX,FAUX,2023-05-21 00:00:00,1684679413133.0,VRAI,2023-05-21,VRAI,inconnu,,INCONNU,Pas de TVA,
64690e2d7818b449e7ace06c,female,autre,FAUX,VRAI,2023-05-20 00:00:00,1685540301932.0,VRAI,2023-05-20,VRAI,inconnu,2023-05-31,INCONNU,Pas de TVA,
646798687818b449e7acdeb5,male,bouche à oreille,FAUX,FAUX,2023-05-19 00:00:00,1684510824705.0,VRAI,2023-05-19,Inconnu,inconnu,,INCONNU,Pas de TVA,
64677ef67818b449e7acdea7,male,association partenaire,VRAI,VRAI,2023-05-19 00:00:00,1684504310740.0,VRAI,2023-05-19,VRAI,inconnu,,INCONNU,Pas de TVA,
64676cd47818b449e7acde96,female,bouche à oreille,VRAI,FAUX,2023-05-19 00:00:00,1684499786580.0,VRAI,2023-05-19,VRAI,school,,EURL,20.0,
646645df7818b449e7acdd92,female,bouche à oreille,FAUX,FAUX,2023-05-18 00:00:00,1684424159471.0,VRAI,2023-05-18,VRAI,inconnu,,INCONNU,Pas de TVA,
6464eb477818b449e7acda8c,female,recherche web,FAUX,FAUX,2023-05-17 00:00:00,1685450138839.0,VRAI,2023-05-17,VRAI,inconnu,2023-05-30,INCONNU,Pas de TVA,
6464d3d67818b449e7acda42,male,autre,FAUX,FAUX,2023-05-17 00:00:00,1693218371921.0,VRAI,2023-05-17,VRAI,inconnu,2023-08-28,MICRO,Pas de TVA,
6463aa947818b449e7acd816,female,autre,FAUX,FAUX,2023-05-16 00:00:00,1685629654858.0,VRAI,2023-05-16,VRAI,inconnu,2023-06-01,MICRO,Pas de TVA,
64638f227818b449e7acd7d0,female,bouche à oreille,FAUX,VRAI,2023-05-16 00:00:00,1684246710885.0,VRAI,2023-05-16,VRAI,inconnu,2023-05-16,INCONNU,Pas de TVA,
646383f27818b449e7acd7b3,female,bouche à oreille,FAUX,FAUX,2023-05-16 00:00:00,1685701344210.0,VRAI,2023-05-16,VRAI,inconnu,2023-06-02,INCONNU,Pas de TVA,
646383ae7818b449e7acd7b1,male,bouche à oreille,FAUX,FAUX,2023-05-16 00:00:00,1699462123989.0,VRAI,2023-05-16,VRAI,inconnu,2023-11-08,INCONNU,Pas de TVA,
64631da6f1f6ab046a9b6032,male,recherche web,VRAI,VRAI,2023-05-16 00:00:00,1686816211099.0,VRAI,2023-05-16,VRAI,inconnu,2023-06-15,EURL,Pas de TVA,
6462f88bf1f6ab046a9b6013,male,non renseigné,FAUX,FAUX,2023-05-16 00:00:00,1684207755380.0,VRAI,2023-05-16,Inconnu,inconnu,,INCONNU,Pas de TVA,
6462388df1f6ab046a9b5ebd,female,association partenaire,FAUX,FAUX,2023-05-15 00:00:00,1685514178075.0,VRAI,2023-05-15,VRAI,inconnu,2023-05-31,MICRO,Pas de TVA,
64621792f1f6ab046a9b5e71,female,association partenaire,FAUX,VRAI,2023-05-15 00:00:00,1685366246848.0,VRAI,2023-05-15,VRAI,inconnu,2023-05-29,INCONNU,Pas de TVA,
646213c4f1f6ab046a9b5e6e,male,autre,FAUX,FAUX,2023-05-15 00:00:00,1684242289191.0,VRAI,2023-05-15,VRAI,inconnu,2023-05-16,INCONNU,Pas de TVA,
645e78bdf1f6ab046a9b5b83,female,autre,FAUX,VRAI,2023-05-12 00:00:00,1683912933322.0,VRAI,2023-05-12,VRAI,inconnu,2023-05-12,INCONNU,Pas de TVA,
645e48f8f1f6ab046a9b5b03,male,autre,VRAI,FAUX,2023-05-12 00:00:00,1683900663912.0,VRAI,2023-05-12,VRAI,school,,INCONNU,Pas de TVA,
645e30ffa922c97c7e75b475,male,bouche à oreille,FAUX,FAUX,2023-05-12 00:00:00,1693517767164.0,VRAI,2023-05-12,VRAI,inconnu,2023-08-31,INCONNU,Pas de TVA,
645cfe8cc684732cf68bfeec,female,autre,FAUX,FAUX,2023-05-11 00:00:00,1683816076799.0,VRAI,2023-05-11,VRAI,inconnu,,INCONNU,Pas de TVA,
645ced58c684732cf68bfeb0,male,bouche à oreille,FAUX,FAUX,2023-05-11 00:00:00,1683812613906.0,VRAI,2023-05-11,VRAI,inconnu,,INCONNU,Pas de TVA,
645cea65c684732cf68bfeac,female,parrainage,FAUX,FAUX,2023-05-11 00:00:00,1686560030756.0,VRAI,2023-05-11,VRAI,inconnu,2023-06-12,INCONNU,Pas de TVA,
645b7df08eb450085c333369,female,bouche à oreille,FAUX,FAUX,2023-05-10 00:00:00,1684317274693.0,VRAI,2023-05-10,VRAI,inconnu,,MICRO,Pas de TVA,
645b65d18eb450085c3332d2,male,bouche à oreille,VRAI,VRAI,2023-05-10 00:00:00,1695911534190.0,VRAI,2023-05-10,VRAI,inconnu,2023-09-28,INCONNU,Pas de TVA,
645aa48f8eb450085c333247,female,bouche à oreille,VRAI,VRAI,2023-05-09 00:00:00,1686056797365.0,VRAI,2023-05-09,VRAI,inconnu,2023-06-06,INCONNU,Pas de TVA,
645a6d1c8eb450085c33321e,female,entreprise partenaire,FAUX,FAUX,2023-05-09 00:00:00,1689231350071.0,VRAI,2023-05-09,VRAI,inconnu,2023-07-13,MICRO,Pas de TVA,
645a5ad98eb450085c333211,male,bouche à oreille,FAUX,VRAI,2023-05-09 00:00:00,1683643097590.0,VRAI,2023-05-09,VRAI,inconnu,,INCONNU,Pas de TVA,
645a43668eb450085c3331ce,male,bouche à oreille,FAUX,FAUX,2023-05-09 00:00:00,1683833826507.0,VRAI,2023-05-09,VRAI,inconnu,2023-05-11,INCONNU,Pas de TVA,
645a40748eb450085c3331b5,female,bouche à oreille,FAUX,FAUX,2023-05-09 00:00:00,1683636340553.0,VRAI,2023-05-09,VRAI,inconnu,,INCONNU,Pas de TVA,
645a1f568eb450085c33318b,male,bouche à oreille,FAUX,FAUX,2023-05-09 00:00:00,1696323431259.0,VRAI,2023-05-09,VRAI,inconnu,2023-10-03,INCONNU,Pas de TVA,
6455eac18eb450085c332bfa,male,autre,FAUX,VRAI,2023-05-06 00:00:00,1683352257022.0,VRAI,2023-05-06,Inconnu,inconnu,,INCONNU,Pas de TVA,
6454b6ae8eb450085c332a3b,female,bouche à oreille,VRAI,VRAI,2023-05-05 00:00:00,1683273390195.0,VRAI,2023-05-05,VRAI,inconnu,,INCONNU,Pas de TVA,
645459558eb450085c332993,female,recherche web,VRAI,FAUX,2023-05-05 00:00:00,1683249784137.0,VRAI,2023-05-05,VRAI,school,,SAS,0.0,
6454547f8eb450085c33298e,female,bouche à oreille,VRAI,FAUX,2023-05-05 00:00:00,1683248493530.0,VRAI,2023-05-05,VRAI,school,,SAS,0.0,
6453afc68eb450085c33291b,male,bouche à oreille,FAUX,FAUX,2023-05-04 00:00:00,1701282524575.0,VRAI,2023-05-04,VRAI,inconnu,2023-11-29,MICRO,Pas de TVA,
645357a68eb450085c332893,male,autre,FAUX,FAUX,2023-05-04 00:00:00,1696335669118.0,VRAI,2023-05-04,VRAI,school,2023-10-03,EI,0.0,
645353ce8eb450085c33288f,male,bouche à oreille,FAUX,FAUX,2023-05-04 00:00:00,1683287946911.0,VRAI,2023-05-04,VRAI,inconnu,2023-05-05,INCONNU,Pas de TVA,
6453391b8eb450085c33285e,male,recherche web,FAUX,FAUX,2023-05-04 00:00:00,1684120683257.0,VRAI,2023-05-04,VRAI,inconnu,2023-05-15,INCONNU,Pas de TVA,
6452fb538eb450085c33283a,female,bouche à oreille,VRAI,FAUX,2023-05-04 00:00:00,1683159891119.0,VRAI,2023-05-04,VRAI,school,,SARL,Pas de TVA,
645271a58eb450085c3327c1,male,bouche à oreille,FAUX,FAUX,2023-05-03 00:00:00,1691335647078.0,VRAI,2023-05-03,VRAI,inconnu,2023-08-06,INCONNU,Pas de TVA,
645215ba8eb450085c33262b,female,bouche à oreille,FAUX,FAUX,2023-05-03 00:00:00,1688649250118.0,VRAI,2023-05-03,VRAI,inconnu,2023-07-06,INCONNU,Pas de TVA,
645209378eb450085c33260f,male,recherche web,FAUX,FAUX,2023-05-03 00:00:00,1684137712520.0,VRAI,2023-05-03,VRAI,inconnu,2023-05-15,INCONNU,Pas de TVA,
6450e05f8eb450085c3323fb,male,recherche web,FAUX,VRAI,2023-05-02 00:00:00,1698231825755.0,VRAI,2023-05-02,VRAI,inconnu,2023-10-25,INCONNU,Pas de TVA,
644f7b408eb450085c33228d,male,autre,FAUX,VRAI,2023-05-01 00:00:00,1682930496275.0,VRAI,2023-05-01,VRAI,inconnu,,INCONNU,Pas de TVA,
644e85a38eb450085c332159,female,non renseigné,FAUX,VRAI,2023-04-30 00:00:00,1682867619737.0,VRAI,2023-04-30,VRAI,inconnu,,INCONNU,Pas de TVA,
644bd3498eb450085c331ebb,female,entreprise partenaire,FAUX,FAUX,2023-04-28 00:00:00,1690446710134.0,VRAI,2023-04-28,VRAI,inconnu,2023-07-27,INCONNU,Pas de TVA,
644bc7858eb450085c331e9f,male,bouche à oreille,FAUX,VRAI,2023-04-28 00:00:00,1684757341047.0,VRAI,2023-04-28,VRAI,inconnu,2023-05-22,INCONNU,Pas de TVA,
644b89f68eb450085c331e54,male,autre,VRAI,VRAI,2023-04-28 00:00:00,1682672118815.0,VRAI,2023-04-28,VRAI,inconnu,,INCONNU,Pas de TVA,
644ad9c28eb450085c331dc4,male,recherche web,FAUX,VRAI,2023-04-27 00:00:00,1682627010163.0,VRAI,2023-04-27,VRAI,inconnu,,INCONNU,Pas de TVA,
644a87308eb450085c331d61,female,bouche à oreille,FAUX,FAUX,2023-04-27 00:00:00,1697465695724.0,VRAI,2023-04-27,VRAI,school,2023-10-16,INCONNU,Pas de TVA,
644a7a278eb450085c331d28,male,autre,FAUX,FAUX,2023-04-27 00:00:00,1685614823666.0,VRAI,2023-04-27,VRAI,inconnu,2023-06-01,INCONNU,Pas de TVA,
644a4b698eb450085c331c4e,male,autre,FAUX,FAUX,2023-04-27 00:00:00,1686225373468.0,VRAI,2023-04-27,VRAI,inconnu,2023-06-08,INCONNU,Pas de TVA,
644a41ce8eb450085c331bf7,male,autre,FAUX,FAUX,2023-04-27 00:00:00,1701419216671.0,VRAI,2023-04-27,VRAI,school,2023-12-01,SARL,0.0,
6448f9b1ac36522eab56d1ae,male,autre,FAUX,VRAI,2023-04-26 00:00:00,1682504113698.0,VRAI,2023-04-26,VRAI,inconnu,,INCONNU,Pas de TVA,
6448e2eaac36522eab56d189,female,autre,FAUX,VRAI,2023-04-26 00:00:00,1692286165376.0,VRAI,2023-04-26,VRAI,inconnu,2023-08-17,MICRO,Pas de TVA,
6446cf02ac36522eab56cdc4,male,recherche web,FAUX,FAUX,2023-04-24 00:00:00,1682362159452.0,VRAI,2023-04-24,VRAI,inconnu,2023-04-24,INCONNU,Pas de TVA,
6446537dac36522eab56ccea,male,bouche à oreille,FAUX,FAUX,2023-04-24 00:00:00,1682345054992.0,VRAI,2023-04-24,VRAI,inconnu,,INCONNU,Pas de TVA,
6446498aac36522eab56ccde,male,autre,VRAI,VRAI,2023-04-24 00:00:00,1683051916431.0,VRAI,2023-04-24,VRAI,inconnu,2023-05-02,INCONNU,Pas de TVA,
64428c7d35958379464a224e,male,bouche à oreille,VRAI,VRAI,2023-04-21 00:00:00,1684228462717.0,VRAI,2023-04-21,VRAI,inconnu,2023-05-16,INCONNU,Pas de TVA,
643eb41435958379464a1d8d,male,autre,VRAI,FAUX,2023-04-18 00:00:00,1687864529668.0,VRAI,2023-04-18,VRAI,school,2023-06-27,SARL,0.0,
643d864a4a85ab5a973a2bd9,female,parrainage,FAUX,FAUX,2023-04-17 00:00:00,1699966493288.0,VRAI,2023-04-17,VRAI,inconnu,2023-11-14,INCONNU,Pas de TVA,
643b2f75c5fb5b42f45c32e4,female,recherche web,FAUX,FAUX,2023-04-16 00:00:00,1701694623420.0,VRAI,2023-04-15,VRAI,inconnu,2023-12-04,MICRO,Pas de TVA,
643977afc5fb5b42f45c3114,male,bouche à oreille,FAUX,FAUX,2023-04-14 00:00:00,1681907352503.0,VRAI,2023-04-14,VRAI,inconnu,2023-04-19,SASU,Pas de TVA,
64380c0827661b7a17301676,male,bouche à oreille,FAUX,FAUX,2023-04-13 00:00:00,1682070308350.0,VRAI,2023-04-13,VRAI,inconnu,2023-04-21,INCONNU,Pas de TVA,
6437b7358d41ed32e87705ec,female,bouche à oreille,VRAI,FAUX,2023-04-13 00:00:00,1687435200300.0,VRAI,2023-04-13,VRAI,school,2023-06-22,SAS,20.0,
64379a4a8d41ed32e87705a9,male,bouche à oreille,FAUX,FAUX,2023-04-13 00:00:00,1691410178696.0,VRAI,2023-04-13,VRAI,inconnu,2023-08-07,MICRO,Pas de TVA,
6436d0c48d41ed32e87704fd,male,recherche web,FAUX,VRAI,2023-04-12 00:00:00,1692815355985.0,VRAI,2023-04-12,VRAI,inconnu,2023-08-23,INCONNU,Pas de TVA,
64345e7f95cfbe13649d4061,male,recherche web,FAUX,FAUX,2023-04-10 00:00:00,1700928038223.0,VRAI,2023-04-10,VRAI,inconnu,2023-11-25,EI,Pas de TVA,
64343e9195cfbe13649d4055,male,autre,FAUX,FAUX,2023-04-10 00:00:00,1681145669826.0,VRAI,2023-04-10,VRAI,inconnu,,INCONNU,Pas de TVA,
6433d61395cfbe13649d4023,male,parrainage,FAUX,FAUX,2023-04-10 00:00:00,1686140603912.0,VRAI,2023-04-10,VRAI,company,2023-06-07,SARL,20.0,
6432ddc495cfbe13649d3f88,female,autre,FAUX,FAUX,2023-04-09 00:00:00,1681890671071.0,VRAI,2023-04-09,VRAI,inconnu,2023-04-19,INCONNU,Pas de TVA,
642feec695cfbe13649d3d00,male,bouche à oreille,VRAI,VRAI,2023-04-07 00:00:00,1698682212122.0,VRAI,2023-04-07,VRAI,inconnu,2023-10-30,MICRO,Pas de TVA,
642ebf8895cfbe13649d3b62,female,non renseigné,VRAI,FAUX,2023-04-06 00:00:00,1684738518817.0,VRAI,2023-04-06,VRAI,school,2023-05-22,SARL,20.0,
642df50b9f46956268c3486a,female,recherche web,FAUX,FAUX,2023-04-06 00:00:00,1680863203420.0,VRAI,2023-04-05,VRAI,inconnu,,MICRO,Pas de TVA,
642d358ffe615a08c22b6a5c,female,recherche web,FAUX,FAUX,2023-04-05 00:00:00,1701356734323.0,VRAI,2023-04-05,VRAI,inconnu,2023-11-17,EURL,Pas de TVA,
642be7e5fe615a08c22b68bb,female,autre,FAUX,FAUX,2023-04-04 00:00:00,1685459200857.0,VRAI,2023-04-04,VRAI,company,2023-05-30,SAS,0.0,
642aedbffe615a08c22b6763,male,autre,FAUX,FAUX,2023-04-03 00:00:00,1682603360907.0,VRAI,2023-04-03,VRAI,inconnu,2023-04-27,INCONNU,Pas de TVA,
642ade19fe615a08c22b6739,male,bouche à oreille,VRAI,VRAI,2023-04-03 00:00:00,1680530969927.0,VRAI,2023-04-03,VRAI,inconnu,,INCONNU,Pas de TVA,
642adcd0fe615a08c22b6732,female,bouche à oreille,VRAI,VRAI,2023-04-03 00:00:00,1680853640682.0,VRAI,2023-04-03,VRAI,inconnu,2023-04-07,INCONNU,Pas de TVA,
642aca8efe615a08c22b66f7,female,autre,FAUX,VRAI,2023-04-03 00:00:00,1682492366251.0,VRAI,2023-04-03,VRAI,inconnu,2023-04-26,INCONNU,Pas de TVA,
64271af3f0cd0f064c1f045f,male,bouche à oreille,VRAI,FAUX,2023-03-31 00:00:00,1680284403392.0,VRAI,2023-03-31,VRAI,company,,SAS,Pas de TVA,
6426f90ef0cd0f064c1f03fd,male,recherche web,FAUX,VRAI,2023-03-31 00:00:00,1680607440072.0,VRAI,2023-03-31,VRAI,inconnu,2023-04-04,SASU,Pas de TVA,
6426984918aa0344da152b72,female,autre,VRAI,FAUX,2023-03-31 00:00:00,1681134407553.0,VRAI,2023-03-31,VRAI,company,2023-04-10,SAS,20.0,
6425b81a18aa0344da152ae5,male,bouche à oreille,FAUX,FAUX,2023-03-30 00:00:00,1680193562279.0,VRAI,2023-03-30,VRAI,school,,INCONNU,Pas de TVA,
6425b49918aa0344da152ad9,female,recherche web,FAUX,FAUX,2023-03-30 00:00:00,1680192665925.0,VRAI,2023-03-30,VRAI,school,,SAS,Pas de TVA,
6425b41718aa0344da152ad6,female,bouche à oreille,FAUX,FAUX,2023-03-30 00:00:00,1680192535624.0,VRAI,2023-03-30,VRAI,company,,INCONNU,Pas de TVA,
6425b36c18aa0344da152ad4,female,bouche à oreille,FAUX,FAUX,2023-03-30 00:00:00,1680192364771.0,VRAI,2023-03-30,VRAI,company,,INCONNU,Pas de TVA,
6425b29f18aa0344da152ad1,female,bouche à oreille,FAUX,FAUX,2023-03-30 00:00:00,1680192158968.0,VRAI,2023-03-30,VRAI,company,,INCONNU,Pas de TVA,
64257f4918aa0344da152a2c,female,recherche web,FAUX,FAUX,2023-03-30 00:00:00,1680509907680.0,VRAI,2023-03-30,VRAI,inconnu,2023-04-03,MICRO,Pas de TVA,
64256db418aa0344da1529f8,female,bouche à oreille,FAUX,FAUX,2023-03-30 00:00:00,1694161196057.0,VRAI,2023-03-30,VRAI,inconnu,2023-09-08,INCONNU,Pas de TVA,
642562aa18aa0344da1529e3,male,autre,FAUX,FAUX,2023-03-30 00:00:00,1680171829122.0,VRAI,2023-03-30,VRAI,company,,SAS,20.0,
64254c6218aa0344da1529b8,male,autre,FAUX,FAUX,2023-03-30 00:00:00,1692781014709.0,VRAI,2023-03-30,VRAI,inconnu,2023-08-23,INCONNU,Pas de TVA,
